,Interevent-Interval_[ms],group,cell_ID,extras_path
15092,2236.50024414062,control,C1_Cell4,control\C1_Cell4.xlsx
15093,1842.1953125,control,C1_Cell4,control\C1_Cell4.xlsx
15095,5541.0,control,C1_Cell4,control\C1_Cell4.xlsx
15096,1882.703125,control,C1_Cell4,control\C1_Cell4.xlsx
15097,216.0,control,C1_Cell4,control\C1_Cell4.xlsx
15098,1937.79711914062,control,C1_Cell4,control\C1_Cell4.xlsx
15099,302.999938964843,control,C1_Cell4,control\C1_Cell4.xlsx
15100,1916.40625,control,C1_Cell4,control\C1_Cell4.xlsx
15101,9414.3984375,control,C1_Cell4,control\C1_Cell4.xlsx
15102,264.296875,control,C1_Cell4,control\C1_Cell4.xlsx
15103,459.999847412109,control,C1_Cell4,control\C1_Cell4.xlsx
15104,1247.1015625,control,C1_Cell4,control\C1_Cell4.xlsx
15105,32.6015357971191,control,C1_Cell4,control\C1_Cell4.xlsx
15106,916.3984375,control,C1_Cell4,control\C1_Cell4.xlsx
15107,3402.796875,control,C1_Cell4,control\C1_Cell4.xlsx
15108,1934.10961914062,control,C1_Cell4,control\C1_Cell4.xlsx
15109,1525.296875,control,C1_Cell4,control\C1_Cell4.xlsx
15110,1250.29663085937,control,C1_Cell4,control\C1_Cell4.xlsx
15111,789.297180175781,control,C1_Cell4,control\C1_Cell4.xlsx
15112,3071.79663085937,control,C1_Cell4,control\C1_Cell4.xlsx
15113,590.703430175781,control,C1_Cell4,control\C1_Cell4.xlsx
15114,2427.29663085937,control,C1_Cell4,control\C1_Cell4.xlsx
15115,369.609375,control,C1_Cell4,control\C1_Cell4.xlsx
15116,1599.703125,control,C1_Cell4,control\C1_Cell4.xlsx
15117,710.687805175781,control,C1_Cell4,control\C1_Cell4.xlsx
15118,69.203125,control,C1_Cell4,control\C1_Cell4.xlsx
15119,4273.70263671875,control,C1_Cell4,control\C1_Cell4.xlsx
15120,187.406204223632,control,C1_Cell4,control\C1_Cell4.xlsx
15122,3183.09350585937,control,C1_Cell4,control\C1_Cell4.xlsx
15123,939.406372070312,control,C1_Cell4,control\C1_Cell4.xlsx
15124,636.390502929687,control,C1_Cell4,control\C1_Cell4.xlsx
15126,199.796752929687,control,C1_Cell4,control\C1_Cell4.xlsx
15127,6620.203125,control,C1_Cell4,control\C1_Cell4.xlsx
15128,468.906311035156,control,C1_Cell4,control\C1_Cell4.xlsx
15129,1049.29699707031,control,C1_Cell4,control\C1_Cell4.xlsx
15130,48.4998741149902,control,C1_Cell4,control\C1_Cell4.xlsx
15131,1780.296875,control,C1_Cell4,control\C1_Cell4.xlsx
15132,1113.296875,control,C1_Cell4,control\C1_Cell4.xlsx
15133,2620.90625,control,C1_Cell4,control\C1_Cell4.xlsx
20001,366.000030517578,control,C1_Cell5,control\C1_Cell5.xlsx
20002,150.999877929687,control,C1_Cell5,control\C1_Cell5.xlsx
20003,2114.10009765625,control,C1_Cell5,control\C1_Cell5.xlsx
20004,138.800201416015,control,C1_Cell5,control\C1_Cell5.xlsx
20005,108.7998046875,control,C1_Cell5,control\C1_Cell5.xlsx
20007,384.200286865234,control,C1_Cell5,control\C1_Cell5.xlsx
20008,1155.10009765625,control,C1_Cell5,control\C1_Cell5.xlsx
20009,2500.5,control,C1_Cell5,control\C1_Cell5.xlsx
20010,480.299713134765,control,C1_Cell5,control\C1_Cell5.xlsx
20011,105.000091552734,control,C1_Cell5,control\C1_Cell5.xlsx
20012,373.299896240234,control,C1_Cell5,control\C1_Cell5.xlsx
20014,64.3000259399414,control,C1_Cell5,control\C1_Cell5.xlsx
20015,3223.6005859375,control,C1_Cell5,control\C1_Cell5.xlsx
20016,2404.7998046875,control,C1_Cell5,control\C1_Cell5.xlsx
20017,3670.900390625,control,C1_Cell5,control\C1_Cell5.xlsx
20018,880.099853515625,control,C1_Cell5,control\C1_Cell5.xlsx
20019,1926.99975585937,control,C1_Cell5,control\C1_Cell5.xlsx
20020,162.699340820312,control,C1_Cell5,control\C1_Cell5.xlsx
20021,107.900260925292,control,C1_Cell5,control\C1_Cell5.xlsx
20022,2119.40063476562,control,C1_Cell5,control\C1_Cell5.xlsx
20023,950.699096679687,control,C1_Cell5,control\C1_Cell5.xlsx
20024,552.999938964843,control,C1_Cell5,control\C1_Cell5.xlsx
20025,764.000061035156,control,C1_Cell5,control\C1_Cell5.xlsx
20026,331.30078125,control,C1_Cell5,control\C1_Cell5.xlsx
20027,463.300689697265,control,C1_Cell5,control\C1_Cell5.xlsx
20028,1036.09973144531,control,C1_Cell5,control\C1_Cell5.xlsx
20029,2042.69921875,control,C1_Cell5,control\C1_Cell5.xlsx
20030,239.400299072265,control,C1_Cell5,control\C1_Cell5.xlsx
20031,298.699432373046,control,C1_Cell5,control\C1_Cell5.xlsx
20032,80.6013412475585,control,C1_Cell5,control\C1_Cell5.xlsx
20033,273.500335693359,control,C1_Cell5,control\C1_Cell5.xlsx
20034,823.599365234375,control,C1_Cell5,control\C1_Cell5.xlsx
20035,1148.19946289062,control,C1_Cell5,control\C1_Cell5.xlsx
20036,718.599365234375,control,C1_Cell5,control\C1_Cell5.xlsx
20037,66.8007354736328,control,C1_Cell5,control\C1_Cell5.xlsx
20038,1481.80090332031,control,C1_Cell5,control\C1_Cell5.xlsx
20039,1204.89868164062,control,C1_Cell5,control\C1_Cell5.xlsx
20040,2088.1015625,control,C1_Cell5,control\C1_Cell5.xlsx
20041,1001.99975585937,control,C1_Cell5,control\C1_Cell5.xlsx
20042,534.5,control,C1_Cell5,control\C1_Cell5.xlsx
20043,1097.59777832031,control,C1_Cell5,control\C1_Cell5.xlsx
20044,1321.50012207031,control,C1_Cell5,control\C1_Cell5.xlsx
20045,568.40234375,control,C1_Cell5,control\C1_Cell5.xlsx
20046,2136.80053710937,control,C1_Cell5,control\C1_Cell5.xlsx
20047,461.09765625,control,C1_Cell5,control\C1_Cell5.xlsx
20048,897.500061035156,control,C1_Cell5,control\C1_Cell5.xlsx
20049,714.199279785156,control,C1_Cell5,control\C1_Cell5.xlsx
20050,804.101745605468,control,C1_Cell5,control\C1_Cell5.xlsx
20051,252.601287841796,control,C1_Cell5,control\C1_Cell5.xlsx
20052,319.796905517578,control,C1_Cell5,control\C1_Cell5.xlsx
20053,3436.10180664062,control,C1_Cell5,control\C1_Cell5.xlsx
20054,3340.10131835937,control,C1_Cell5,control\C1_Cell5.xlsx
20055,763.8984375,control,C1_Cell5,control\C1_Cell5.xlsx
20056,199.898712158203,control,C1_Cell5,control\C1_Cell5.xlsx
20057,230.800628662109,control,C1_Cell5,control\C1_Cell5.xlsx
20058,91.1017150878906,control,C1_Cell5,control\C1_Cell5.xlsx
20059,877.698974609375,control,C1_Cell5,control\C1_Cell5.xlsx
20060,1119.60144042968,control,C1_Cell5,control\C1_Cell5.xlsx
20061,596.898742675781,control,C1_Cell5,control\C1_Cell5.xlsx
20062,162.80078125,control,C1_Cell5,control\C1_Cell5.xlsx
20064,346.597717285156,control,C1_Cell5,control\C1_Cell5.xlsx
20065,8130.0,control,C1_Cell5,control\C1_Cell5.xlsx
20066,238.703155517578,control,C1_Cell5,control\C1_Cell5.xlsx
20067,1538.00012207031,control,C1_Cell5,control\C1_Cell5.xlsx
20068,1456.0,control,C1_Cell5,control\C1_Cell5.xlsx
20069,1593.19519042968,control,C1_Cell5,control\C1_Cell5.xlsx
20070,401.40640258789,control,C1_Cell5,control\C1_Cell5.xlsx
20071,570.796813964843,control,C1_Cell5,control\C1_Cell5.xlsx
20072,1013.99993896484,control,C1_Cell5,control\C1_Cell5.xlsx
20073,1750.8984375,control,C1_Cell5,control\C1_Cell5.xlsx
20074,1028.39855957031,control,C1_Cell5,control\C1_Cell5.xlsx
20075,1377.30456542968,control,C1_Cell5,control\C1_Cell5.xlsx
20076,2351.6953125,control,C1_Cell5,control\C1_Cell5.xlsx
20077,2316.50024414062,control,C1_Cell5,control\C1_Cell5.xlsx
20078,76.6015625,control,C1_Cell5,control\C1_Cell5.xlsx
20079,296.898345947265,control,C1_Cell5,control\C1_Cell5.xlsx
20080,494.804718017578,control,C1_Cell5,control\C1_Cell5.xlsx
20081,1410.19543457031,control,C1_Cell5,control\C1_Cell5.xlsx
20082,416.999908447265,control,C1_Cell5,control\C1_Cell5.xlsx
20083,2102.40625,control,C1_Cell5,control\C1_Cell5.xlsx
20084,1279.79699707031,control,C1_Cell5,control\C1_Cell5.xlsx
20085,219.796936035156,control,C1_Cell5,control\C1_Cell5.xlsx
20086,758.703002929687,control,C1_Cell5,control\C1_Cell5.xlsx
20087,555.296997070312,control,C1_Cell5,control\C1_Cell5.xlsx
20088,1405.60144042968,control,C1_Cell5,control\C1_Cell5.xlsx
20089,401.8046875,control,C1_Cell5,control\C1_Cell5.xlsx
20090,823.296813964843,control,C1_Cell5,control\C1_Cell5.xlsx
20091,1967.50012207031,control,C1_Cell5,control\C1_Cell5.xlsx
20092,776.999877929687,control,C1_Cell5,control\C1_Cell5.xlsx
20093,368.296966552734,control,C1_Cell5,control\C1_Cell5.xlsx
20094,741.90625,control,C1_Cell5,control\C1_Cell5.xlsx
20095,73.2967910766601,control,C1_Cell5,control\C1_Cell5.xlsx
20096,705.398376464843,control,C1_Cell5,control\C1_Cell5.xlsx
20097,120.000122070312,control,C1_Cell5,control\C1_Cell5.xlsx
20098,137.203002929687,control,C1_Cell5,control\C1_Cell5.xlsx
20099,2043.6953125,control,C1_Cell5,control\C1_Cell5.xlsx
20100,1418.0,control,C1_Cell5,control\C1_Cell5.xlsx
20101,39.8046875,control,C1_Cell5,control\C1_Cell5.xlsx
20102,832.796875,control,C1_Cell5,control\C1_Cell5.xlsx
20103,340.6015625,control,C1_Cell5,control\C1_Cell5.xlsx
20104,403.398498535156,control,C1_Cell5,control\C1_Cell5.xlsx
20105,204.398376464843,control,C1_Cell5,control\C1_Cell5.xlsx
20106,233.000061035156,control,C1_Cell5,control\C1_Cell5.xlsx
20107,385.1015625,control,C1_Cell5,control\C1_Cell5.xlsx
20108,1676.49987792968,control,C1_Cell5,control\C1_Cell5.xlsx
20109,342.000122070312,control,C1_Cell5,control\C1_Cell5.xlsx
20110,586.999938964843,control,C1_Cell5,control\C1_Cell5.xlsx
20111,1796.3984375,control,C1_Cell5,control\C1_Cell5.xlsx
20112,436.40625,control,C1_Cell5,control\C1_Cell5.xlsx
20113,1406.50012207031,control,C1_Cell5,control\C1_Cell5.xlsx
20114,452.796875,control,C1_Cell5,control\C1_Cell5.xlsx
20115,1293.10144042968,control,C1_Cell5,control\C1_Cell5.xlsx
20116,84.3984146118164,control,C1_Cell5,control\C1_Cell5.xlsx
20117,693.703125,control,C1_Cell5,control\C1_Cell5.xlsx
20119,2216.09375,control,C1_Cell5,control\C1_Cell5.xlsx
20120,3390.203125,control,C1_Cell5,control\C1_Cell5.xlsx
20121,2615.10131835937,control,C1_Cell5,control\C1_Cell5.xlsx
20122,2063.6015625,control,C1_Cell5,control\C1_Cell5.xlsx
20123,118.695190429687,control,C1_Cell5,control\C1_Cell5.xlsx
20124,1555.1015625,control,C1_Cell5,control\C1_Cell5.xlsx
20125,156.398468017578,control,C1_Cell5,control\C1_Cell5.xlsx
25001,1073.60009765625,control,C1_Cell6,control\C1_Cell6.xlsx
25002,924.099975585937,control,C1_Cell6,control\C1_Cell6.xlsx
25003,178.999954223632,control,C1_Cell6,control\C1_Cell6.xlsx
25004,205.399993896484,control,C1_Cell6,control\C1_Cell6.xlsx
25005,1242.7001953125,control,C1_Cell6,control\C1_Cell6.xlsx
25006,899.799987792968,control,C1_Cell6,control\C1_Cell6.xlsx
25008,210.39990234375,control,C1_Cell6,control\C1_Cell6.xlsx
25009,869.10009765625,control,C1_Cell6,control\C1_Cell6.xlsx
25010,437.200378417968,control,C1_Cell6,control\C1_Cell6.xlsx
25011,242.89990234375,control,C1_Cell6,control\C1_Cell6.xlsx
25012,70.7000045776367,control,C1_Cell6,control\C1_Cell6.xlsx
25013,949.299926757812,control,C1_Cell6,control\C1_Cell6.xlsx
25014,896.799682617187,control,C1_Cell6,control\C1_Cell6.xlsx
25015,828.0,control,C1_Cell6,control\C1_Cell6.xlsx
25016,634.000183105468,control,C1_Cell6,control\C1_Cell6.xlsx
25017,185.400085449218,control,C1_Cell6,control\C1_Cell6.xlsx
25018,1387.70043945312,control,C1_Cell6,control\C1_Cell6.xlsx
25019,1549.89929199218,control,C1_Cell6,control\C1_Cell6.xlsx
25020,2721.1005859375,control,C1_Cell6,control\C1_Cell6.xlsx
25021,1613.90026855468,control,C1_Cell6,control\C1_Cell6.xlsx
25022,438.000335693359,control,C1_Cell6,control\C1_Cell6.xlsx
25023,359.29849243164,control,C1_Cell6,control\C1_Cell6.xlsx
25024,1561.80102539062,control,C1_Cell6,control\C1_Cell6.xlsx
25025,193.400268554687,control,C1_Cell6,control\C1_Cell6.xlsx
25026,183.398345947265,control,C1_Cell6,control\C1_Cell6.xlsx
25027,382.900512695312,control,C1_Cell6,control\C1_Cell6.xlsx
25028,592.400268554687,control,C1_Cell6,control\C1_Cell6.xlsx
25029,141.099716186523,control,C1_Cell6,control\C1_Cell6.xlsx
25030,96.9002838134765,control,C1_Cell6,control\C1_Cell6.xlsx
25031,280.000091552734,control,C1_Cell6,control\C1_Cell6.xlsx
25032,454.300811767578,control,C1_Cell6,control\C1_Cell6.xlsx
25033,956.199096679687,control,C1_Cell6,control\C1_Cell6.xlsx
25034,2231.50024414062,control,C1_Cell6,control\C1_Cell6.xlsx
25035,257.099395751953,control,C1_Cell6,control\C1_Cell6.xlsx
25036,293.400390625,control,C1_Cell6,control\C1_Cell6.xlsx
25037,3792.099609375,control,C1_Cell6,control\C1_Cell6.xlsx
25038,222.701278686523,control,C1_Cell6,control\C1_Cell6.xlsx
25039,1863.50012207031,control,C1_Cell6,control\C1_Cell6.xlsx
25040,135.798828125,control,C1_Cell6,control\C1_Cell6.xlsx
25041,124.201065063476,control,C1_Cell6,control\C1_Cell6.xlsx
25042,355.999938964843,control,C1_Cell6,control\C1_Cell6.xlsx
25043,190.09765625,control,C1_Cell6,control\C1_Cell6.xlsx
25044,69.4026260375976,control,C1_Cell6,control\C1_Cell6.xlsx
25045,703.800537109375,control,C1_Cell6,control\C1_Cell6.xlsx
25046,190.000244140625,control,C1_Cell6,control\C1_Cell6.xlsx
25047,65.7967224121093,control,C1_Cell6,control\C1_Cell6.xlsx
25048,260.0,control,C1_Cell6,control\C1_Cell6.xlsx
25050,858.5,control,C1_Cell6,control\C1_Cell6.xlsx
25051,65.6016464233398,control,C1_Cell6,control\C1_Cell6.xlsx
25052,51.6991386413574,control,C1_Cell6,control\C1_Cell6.xlsx
25053,492.300750732421,control,C1_Cell6,control\C1_Cell6.xlsx
25054,86.8984375,control,C1_Cell6,control\C1_Cell6.xlsx
25055,330.000030517578,control,C1_Cell6,control\C1_Cell6.xlsx
25056,135.6015625,control,C1_Cell6,control\C1_Cell6.xlsx
25057,802.101501464843,control,C1_Cell6,control\C1_Cell6.xlsx
25058,806.398559570312,control,C1_Cell6,control\C1_Cell6.xlsx
25059,190.800704956054,control,C1_Cell6,control\C1_Cell6.xlsx
25060,1820.89868164062,control,C1_Cell6,control\C1_Cell6.xlsx
25061,450.198974609375,control,C1_Cell6,control\C1_Cell6.xlsx
25062,861.80078125,control,C1_Cell6,control\C1_Cell6.xlsx
25063,1283.69934082031,control,C1_Cell6,control\C1_Cell6.xlsx
25064,388.300659179687,control,C1_Cell6,control\C1_Cell6.xlsx
25065,144.402389526367,control,C1_Cell6,control\C1_Cell6.xlsx
25066,121.59789276123,control,C1_Cell6,control\C1_Cell6.xlsx
25067,391.999755859375,control,C1_Cell6,control\C1_Cell6.xlsx
25068,136.30078125,control,C1_Cell6,control\C1_Cell6.xlsx
25069,51.1015815734863,control,C1_Cell6,control\C1_Cell6.xlsx
25070,1944.79699707031,control,C1_Cell6,control\C1_Cell6.xlsx
25071,1578.99987792968,control,C1_Cell6,control\C1_Cell6.xlsx
25072,1622.5,control,C1_Cell6,control\C1_Cell6.xlsx
25073,620.800903320312,control,C1_Cell6,control\C1_Cell6.xlsx
25074,65.9022827148437,control,C1_Cell6,control\C1_Cell6.xlsx
25075,254.79685974121,control,C1_Cell6,control\C1_Cell6.xlsx
25076,364.703094482421,control,C1_Cell6,control\C1_Cell6.xlsx
25077,95.8985595703125,control,C1_Cell6,control\C1_Cell6.xlsx
25078,770.101501464843,control,C1_Cell6,control\C1_Cell6.xlsx
25079,207.999954223632,control,C1_Cell6,control\C1_Cell6.xlsx
25080,108.398483276367,control,C1_Cell6,control\C1_Cell6.xlsx
25081,443.199462890625,control,C1_Cell6,control\C1_Cell6.xlsx
25082,342.699005126953,control,C1_Cell6,control\C1_Cell6.xlsx
25083,939.499938964843,control,C1_Cell6,control\C1_Cell6.xlsx
25084,423.300842285156,control,C1_Cell6,control\C1_Cell6.xlsx
25085,536.101501464843,control,C1_Cell6,control\C1_Cell6.xlsx
25086,384.300811767578,control,C1_Cell6,control\C1_Cell6.xlsx
25087,395.296966552734,control,C1_Cell6,control\C1_Cell6.xlsx
25088,82.1014404296875,control,C1_Cell6,control\C1_Cell6.xlsx
25089,696.699340820312,control,C1_Cell6,control\C1_Cell6.xlsx
25091,975.199340820312,control,C1_Cell6,control\C1_Cell6.xlsx
25092,195.703002929687,control,C1_Cell6,control\C1_Cell6.xlsx
25093,290.699279785156,control,C1_Cell6,control\C1_Cell6.xlsx
25094,218.49998474121,control,C1_Cell6,control\C1_Cell6.xlsx
25095,96.3007354736328,control,C1_Cell6,control\C1_Cell6.xlsx
25096,123.8984375,control,C1_Cell6,control\C1_Cell6.xlsx
25097,88.5000457763671,control,C1_Cell6,control\C1_Cell6.xlsx
25098,281.8984375,control,C1_Cell6,control\C1_Cell6.xlsx
25099,644.6015625,control,C1_Cell6,control\C1_Cell6.xlsx
25100,749.300720214843,control,C1_Cell6,control\C1_Cell6.xlsx
25101,231.301055908203,control,C1_Cell6,control\C1_Cell6.xlsx
25102,83.59765625,control,C1_Cell6,control\C1_Cell6.xlsx
25103,373.699005126953,control,C1_Cell6,control\C1_Cell6.xlsx
25104,673.703369140625,control,C1_Cell6,control\C1_Cell6.xlsx
25105,415.898284912109,control,C1_Cell6,control\C1_Cell6.xlsx
25106,373.398315429687,control,C1_Cell6,control\C1_Cell6.xlsx
25107,1079.6015625,control,C1_Cell6,control\C1_Cell6.xlsx
25109,760.800537109375,control,C1_Cell6,control\C1_Cell6.xlsx
25110,148.699295043945,control,C1_Cell6,control\C1_Cell6.xlsx
25111,829.699157714843,control,C1_Cell6,control\C1_Cell6.xlsx
25112,85.9023284912109,control,C1_Cell6,control\C1_Cell6.xlsx
25113,137.398513793945,control,C1_Cell6,control\C1_Cell6.xlsx
25114,839.699157714843,control,C1_Cell6,control\C1_Cell6.xlsx
25115,1237.09777832031,control,C1_Cell6,control\C1_Cell6.xlsx
25116,202.804748535156,control,C1_Cell6,control\C1_Cell6.xlsx
25117,450.601409912109,control,C1_Cell6,control\C1_Cell6.xlsx
25118,147.00015258789,control,C1_Cell6,control\C1_Cell6.xlsx
25119,308.796752929687,control,C1_Cell6,control\C1_Cell6.xlsx
25120,745.296813964843,control,C1_Cell6,control\C1_Cell6.xlsx
25121,709.000122070312,control,C1_Cell6,control\C1_Cell6.xlsx
25122,363.804626464843,control,C1_Cell6,control\C1_Cell6.xlsx
25123,493.101531982421,control,C1_Cell6,control\C1_Cell6.xlsx
25124,365.8984375,control,C1_Cell6,control\C1_Cell6.xlsx
25125,1404.5,control,C1_Cell6,control\C1_Cell6.xlsx
25126,169.398406982421,control,C1_Cell6,control\C1_Cell6.xlsx
25127,1020.3984375,control,C1_Cell6,control\C1_Cell6.xlsx
25128,89.3985900878906,control,C1_Cell6,control\C1_Cell6.xlsx
25129,667.999877929687,control,C1_Cell6,control\C1_Cell6.xlsx
25130,141.703125,control,C1_Cell6,control\C1_Cell6.xlsx
25131,877.296875,control,C1_Cell6,control\C1_Cell6.xlsx
25132,820.6015625,control,C1_Cell6,control\C1_Cell6.xlsx
25133,594.203247070312,control,C1_Cell6,control\C1_Cell6.xlsx
25134,166.695159912109,control,C1_Cell6,control\C1_Cell6.xlsx
25135,672.500122070312,control,C1_Cell6,control\C1_Cell6.xlsx
25136,1742.60131835937,control,C1_Cell6,control\C1_Cell6.xlsx
25137,606.203186035156,control,C1_Cell6,control\C1_Cell6.xlsx
25138,293.796875,control,C1_Cell6,control\C1_Cell6.xlsx
25139,64.5001220703125,control,C1_Cell6,control\C1_Cell6.xlsx
25140,2578.99975585937,control,C1_Cell6,control\C1_Cell6.xlsx
25142,39.8045616149902,control,C1_Cell6,control\C1_Cell6.xlsx
25143,366.195434570312,control,C1_Cell6,control\C1_Cell6.xlsx
25144,534.398315429687,control,C1_Cell6,control\C1_Cell6.xlsx
25145,294.703155517578,control,C1_Cell6,control\C1_Cell6.xlsx
25146,746.203063964843,control,C1_Cell6,control\C1_Cell6.xlsx
25147,209.695343017578,control,C1_Cell6,control\C1_Cell6.xlsx
25148,2295.703125,control,C1_Cell6,control\C1_Cell6.xlsx
25149,284.5,control,C1_Cell6,control\C1_Cell6.xlsx
25150,46.6953392028808,control,C1_Cell6,control\C1_Cell6.xlsx
25151,508.500122070312,control,C1_Cell6,control\C1_Cell6.xlsx
25152,1190.60144042968,control,C1_Cell6,control\C1_Cell6.xlsx
25153,270.601623535156,control,C1_Cell6,control\C1_Cell6.xlsx
25155,175.203186035156,control,C1_Cell6,control\C1_Cell6.xlsx
25156,2017.09375,control,C1_Cell6,control\C1_Cell6.xlsx
25157,295.906188964843,control,C1_Cell6,control\C1_Cell6.xlsx
25158,125.999977111816,control,C1_Cell6,control\C1_Cell6.xlsx
25159,833.695434570312,control,C1_Cell6,control\C1_Cell6.xlsx
25160,328.8046875,control,C1_Cell6,control\C1_Cell6.xlsx
25161,140.695129394531,control,C1_Cell6,control\C1_Cell6.xlsx
25162,530.000183105468,control,C1_Cell6,control\C1_Cell6.xlsx
25163,836.804565429687,control,C1_Cell6,control\C1_Cell6.xlsx
25164,45.0937118530273,control,C1_Cell6,control\C1_Cell6.xlsx
25165,520.906433105468,control,C1_Cell6,control\C1_Cell6.xlsx
25166,196.499847412109,control,C1_Cell6,control\C1_Cell6.xlsx
25167,172.00015258789,control,C1_Cell6,control\C1_Cell6.xlsx
25168,1182.29663085937,control,C1_Cell6,control\C1_Cell6.xlsx
25169,647.796875,control,C1_Cell6,control\C1_Cell6.xlsx
25170,2542.203125,control,C1_Cell6,control\C1_Cell6.xlsx
25171,533.500061035156,control,C1_Cell6,control\C1_Cell6.xlsx
25172,2245.296875,control,C1_Cell6,control\C1_Cell6.xlsx
25173,662.90625,control,C1_Cell6,control\C1_Cell6.xlsx
25174,1854.79699707031,control,C1_Cell6,control\C1_Cell6.xlsx
25175,2493.79663085937,control,C1_Cell6,control\C1_Cell6.xlsx
25176,163.30484008789,control,C1_Cell6,control\C1_Cell6.xlsx
25177,110.999809265136,control,C1_Cell6,control\C1_Cell6.xlsx
25178,35.8984985351562,control,C1_Cell6,control\C1_Cell6.xlsx
25179,126.796875,control,C1_Cell6,control\C1_Cell6.xlsx
25180,236.101531982421,control,C1_Cell6,control\C1_Cell6.xlsx
25181,130.499969482421,control,C1_Cell6,control\C1_Cell6.xlsx
25182,37.304874420166,control,C1_Cell6,control\C1_Cell6.xlsx
25183,46.5936012268066,control,C1_Cell6,control\C1_Cell6.xlsx
25184,171.999969482421,control,C1_Cell6,control\C1_Cell6.xlsx
25185,513.500061035156,control,C1_Cell6,control\C1_Cell6.xlsx
25186,75.7031860351562,control,C1_Cell6,control\C1_Cell6.xlsx
